label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
0,3331747,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3882045,23,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4479883,61,10,1,0,0,12,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4905532,72,40,2,0,0,4802,11067,0,0,0,8320,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0
0,4451030,56,11,0,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4375269,152,12,1,0,0,2,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3795958,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5121296,95,19,1,0,0,254,357,0,0,0,20,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0
0,4921436,112,12,1,0,1,33,144,0,0,0,2,0,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0
0,4196752,329,38,0,0,0,10,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,5099664,70,10,2,0,0,9,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,5035529,78,28,2,0,0,13484,50670,0,0,0,26968,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,0,0,0,0,0,1048575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3074698,12,2,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4939241,69,24,0,0,0,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4581754,23,12,1,0,0,5,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4860678,764,26,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4747804,73,27,1,0,0,17,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4578315,58,9,1,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4468098,185,23,1,0,0,1,32,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4378783,27,8,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4660649,53,15,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4441043,42,24,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4926314,28,28,0,0,0,654,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5010016,68,28,0,0,0,19,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
0,3431781,45,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4463280,27,19,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4720798,22,9,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4143860,301,12,0,0,0,15,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0,4613841,42,25,0,0,0,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4513151,76,13,2,0,0,12,50,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4871974,96,15,2,0,0,431,1077,0,0,0,284,0,0,0,0,0,0,0,0,18,3,53,0,0,0,0,0
0,3922589,33,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3950777,28,12,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3739121,13,7,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4487954,9,9,0,0,0,84,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4989441,35,9,0,0,0,41,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4386934,39,17,0,0,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3280639,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3670958,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4280226,28,9,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3719294,26,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4743218,63,14,0,0,0,4146,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,3919119,10,10,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4748523,127,25,0,0,1,69,198,0,0,0,0,0,3,0,0,0,5,0,0,0,1,17,0,0,0,0,0
0,4721136,215,24,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,5038698,68,28,0,0,0,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
0,4277938,81,13,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3803508,24,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4243158,25,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4142664,14,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4589835,38,28,0,0,0,34,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3854458,20,18,0,0,0,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5441094,73,35,0,0,0,103,207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
0,4500603,65,20,1,0,0,4,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4392277,45,19,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4731695,74,21,1,0,0,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0,4856889,26,11,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4126155,45,18,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3813813,8,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4653943,42,12,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4449926,23,19,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4903249,52,11,0,0,0,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4465030,65,17,0,0,0,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3922589,32,32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4870141,95,28,3,1,0,1671,2920,0,0,0,26,6,0,0,0,0,1,0,0,0,2,53,0,0,0,0,0
0,5047512,46,22,0,0,0,45,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4480835,24,19,0,0,0,1473,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,0,0,0,0,0
0,3715018,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3577819,15,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4822743,348,25,4,1,0,1246,6720,0,0,0,813,3,0,0,0,0,2,0,0,73,15,211,0,0,0,0,0
0,4405504,28,21,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5208350,174,15,0,0,0,19,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4763689,35,11,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4053126,17,8,0,0,0,154,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5005252,66,14,3,0,0,111,173,0,0,0,16,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0
0,4912407,1318,18,16,1,0,3385,33179,0,0,0,2805,3,0,0,0,0,1,0,0,470,26,297,0,0,0,0,0
0,3608458,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4862327,133,19,2,0,0,91,160,23,0,0,17,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
0,4877921,32,9,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5112363,476,46,0,0,0,64,848,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0
0,4342108,57,14,0,0,0,24,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5049683,134,13,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,3606936,22,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4714377,54,18,0,0,0,20,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4163856,24,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4401645,70,20,3,1,0,355,1458,1,0,0,44,4,0,0,0,0,4,0,0,0,3,61,0,0,0,0,0
0,4663276,13,13,0,0,0,1038,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4622223,83,16,0,0,0,1204,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3646439,16,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4678097,42,9,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4564088,53,18,0,0,0,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3958419,8,6,0,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4412480,122,19,1,0,0,350,354,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4114183,22,22,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4576082,26,22,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5116772,58,27,0,0,0,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3327819,16,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4663103,65,19,1,0,0,50,78,13,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
0,4714829,58,18,0,0,0,22,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4762233,36,14,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5172728,62,21,1,0,0,50,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,4087183,48,15,0,0,0,132,702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0
0,3624399,13,9,0,0,0,2269,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4673320,59,16,1,0,0,89,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3668838,13,9,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4908146,55,7,3,0,0,15,33,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4903314,49,20,1,0,0,13,32,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,4948107,36,10,1,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5404069,58,13,1,0,0,112,225,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
0,4063202,37,24,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4565481,22,14,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4529637,164,19,1,0,0,83,381,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
0,4986186,73,10,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4346605,55,26,0,0,0,50,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3854476,95,9,0,0,0,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4637102,69,20,0,0,0,112,333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0
0,4579152,977,15,3,0,0,73,1123,0,0,0,16,0,0,0,0,0,2,0,0,0,0,60,0,0,0,0,0
0,5134814,217,27,0,0,0,0,17,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
0,5163990,167,28,1,0,0,34,235,0,0,0,33,0,0,0,0,0,4,0,0,1,1,20,0,0,0,0,0
0,4225002,64,28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4421599,39,9,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3143465,25,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4906887,117,36,0,0,0,2,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,4403151,11,6,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4722349,34,17,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3327819,16,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4838442,74,11,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4622036,23,13,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3763965,27,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3321928,19,14,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4553030,73,20,1,0,0,49,163,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
0,5181812,96,23,3,0,0,33,113,0,0,0,17,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0
0,4772075,68,16,0,0,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3891207,48,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5029690,39,8,0,0,0,28,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4786364,68,16,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,4228161,54,13,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3689703,20,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5403776,108,18,0,0,0,29,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4611059,56,10,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4766359,54,9,1,0,0,9,35,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4053605,41,5,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4334109,45,19,0,0,0,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4756547,21,10,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4360212,22,18,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4476086,28,9,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4983919,121,16,1,0,0,51,111,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
0,4194749,101,18,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5158651,120,18,3,0,0,73,263,2,0,0,7,0,0,0,0,0,1,0,0,0,0,32,0,0,0,0,0
0,6105947,61,20,1,0,0,37,60,0,0,0,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,4004764,48,14,0,0,0,40136,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4369742,45,11,1,0,0,18,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,4515757,20,10,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5152508,178,24,3,0,0,575,2115,0,0,0,383,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4002268,14,14,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4477113,351,22,1,0,0,947,3276,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5386743,100,19,2,0,0,170,174,80,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
0,4837582,57,8,3,0,0,15,31,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4973225,121,32,0,0,0,29,139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
0,5446108,95,16,1,0,0,5,16,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,4422547,221,71,4,2,0,1157,1988,185,0,0,127,39,0,1,0,1,4,0,0,0,2,68,0,0,0,0,0
0,4537811,312363,756,0,0,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
0,5288750,91,18,3,0,0,2143,12353,0,0,0,31,0,0,0,0,0,0,1,0,0,12,117,0,0,0,0,0
0,4260333,29,17,1,0,0,10,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5052239,21,14,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,4210648,457,16,2,0,0,0,773,0,0,0,81,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0
0,4362477,30,11,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4703573,29,7,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4716470,53,7,3,0,0,15,29,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5010492,58,12,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4307354,15,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4203096,71,66,0,0,0,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,5089781,303,22,0,0,0,25,305,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
0,4408417,59,12,0,0,0,88,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,3695501,31,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3509275,12,8,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4881645,75,10,3,0,0,3,27,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4282657,20,9,0,0,0,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3425769,1499,19,0,0,0,14,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,5121318,30,20,1,0,0,61,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,5833465,61,19,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,4468613,55,27,0,0,0,59,382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
0,4342736,20,7,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4840698,167,26,2,0,2,259,635,0,0,0,28,0,2,0,0,0,0,0,0,0,1,25,0,0,0,0,0
0,3539717,32,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4640236,58,7,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3712666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1611960,1,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5293285,483,42,4,0,0,439,2865,0,0,0,279,0,0,0,0,0,0,0,2,311,5,39,0,0,0,0,0
0,4610483,38,17,0,0,0,42,121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,5056105,88,16,2,0,0,21,61,0,0,0,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,4403835,99,13,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5840739,160,27,4,3,0,450,739,281,0,0,99,13,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0
0,4784617,78,9,1,0,0,12,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4781326,108,12,0,0,0,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,3788010,39,13,0,0,0,1409,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,4713379,45,8,0,0,1,1,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
0,4919058,32,8,1,0,0,7,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4209107,10,6,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4437830,49,8,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,3681880,18,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4426543,91,27,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,4922690,138,12,1,0,0,5,59,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,3658993,22,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5219434,217,21,0,0,0,53,555,3,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0
0,5141205,69,22,1,0,1,59,156,9,0,0,13,0,1,0,0,0,0,0,0,0,2,12,0,0,0,0,0
0,3947702,17,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4952102,70,12,0,0,0,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
0,3596018,28,10,3,0,0,5,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5098085,134,30,0,0,1,62,145,0,0,0,0,0,7,0,0,0,0,0,0,5,1,7,0,0,0,0,0
0,5255470,120,15,1,0,0,12,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4855025,155,21,1,0,0,0,279,0,0,0,101,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0
0,4822195,121,32,0,0,0,26,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3070847,19,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5398186,87,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4956839,25,12,0,0,0,76,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,4403518,16,11,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4732234,59,7,2,0,1,21,83,0,0,0,11,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,4977061,1645,20,16,0,0,6,984,0,0,0,28,0,0,0,0,0,8,0,0,0,2,58,0,0,0,0,0
0,5681663,58,14,1,0,0,113,303,0,0,0,1,0,0,0,0,0,0,0,0,8,1,4,0,0,0,0,0
0,4634624,44,9,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
0,3426775,43,19,0,0,0,257,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,5150866,102,25,4,0,0,14,50,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
0,4808496,38,13,2,0,0,0,52,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,4904303,27,11,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4388528,87,38,0,0,0,18,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5108727,34,28,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4789273,82,19,0,0,0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0
0,3634829,40,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4541439,61,41,0,0,0,68,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
